"ITEM_SEQ","ITEM_NAME","ENTP_SEQ","ENTP_NAME","CHARTN","ITEM_IMAGE","PRINT_FRONT","PRINT_BACK","DRUG_SHAPE","COLOR_CLASS1","COLOR_CLASS2","LINE_FRONT","LINE_BACK","LENG_LONG","LENG_SHORT","THICK","IMG_REGIST_TS","CLASS_NO","ETC_OTC_CODE","ITEM_PERMIT_DATE","SHAPE_CODE","MARK_CODE_FRONT_ANAL","MARK_CODE_BACK_ANAL","MARK_CODE_FRONT_IMG","MARK_CODE_BACK_IMG","ITEM_ENG_NAME","EDI_CODE"
"202202115","내간애플러스연질캡슐(밀크시슬열매건조엑스)","19670004","초당약품공업(주)","황갈색의 유상내용물을 함유한 암갈색의 장방형연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8A_","CD NGE","","타원형","갈색","","","","21.2","8.1","8.1","2022-07-18","03910","일반의약품","2022-05-20","020202","","","","","MY LIVER LOVE PLUS",""
"202201549","헤파시슬350연질캡슐(밀크시슬열매건조엑스)","19550001","이연제약(주)","황갈색의 유상내용물을 함유한 암갈색의 장방형연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8Fq","MTH 350","","타원형","갈색","","","","20.8","8.5","8.5","2022-07-18","03910","일반의약품","2022-04-13","020202","","","","","Hepathistle 350 Soft Cap",""
"202200168","힐러스정(빌다글립틴)","19910001","한국유나이티드제약(주)","흰색 내지 밝은 노란빛을 띄는 원형정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nxz1Ssaon6","VG","UT","원형","하양","","","","6.5","6.5","3.0","2022-02-11","03960","전문의약품","2022-01-10","010101","","","","","Healus Tab. 50mg","644309670"
"202200270","팜시나정750밀리그램(팜시클로비르)","20141181","(주)이든파마","흰색의 장방형 필름코팅 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjpr","FC750","2D","장방형","하양","","","","18.2","8.2","6.6","2022-04-13","","전문의약품","2022-01-10","010201","","","","","Famcina Tab.750mg","628902070"
"202200087","엠빌다글립틴정50밀리그램(빌다글립틴)","19710001","맥널티제약(주)","흰색 내지 옅은 노란색의 원형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_ONkylBnt","VI","Mc","원형","하양","","","","8.1","8.1","3.3","2022-03-07","03960","전문의약품","2022-01-04","010101","","","","","M-Vildagliptin Tab. 50mg","641502770"
"202200635","케이캡구강붕해정50밀리그램(테고프라잔)","19640001","에이치케이이노엔(주)","흰색의 볼록한 원형의 구강붕해정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRKx","K","50","원형","하양","","","","10.1","10.1","4.8","2022-03-24","02320","전문의약품","2022-02-09","010901","","","","","K-CAB ODT 50mg","640007790"
"202200293","원페시아정1밀리그램(피나스테리드)","19580012","하나제약(주)","황갈색의 양면이 볼록한 팔각형 모양의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRO4","HN","F1","팔각형","분홍","","","","7.3","7.3","3.4","2022-03-23","02670","전문의약품","2022-01-18","010201","","","","","Onepecia Tab. 1mg",""
"202200472","라베올듀오정20/500밀리그램","19560011","삼진제약(주)","황갈색의 달걀형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRT_","RD","20","타원형","갈색","","","","16.4","8.4","6.5","2022-03-23","02320","전문의약품","2022-01-27","010201","","","","","Rabeol Duo Tab. 20/500mg","647805370"
"202200401","에필라탐서방정500밀리그램(레비티라세탐)","19560011","삼진제약(주)","흰색의 타원형 서방성 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRUG","SJ","500","타원형","하양","","","","18.7","8.3","6.6","2022-03-23","01130","전문의약품","2022-01-24","010502","","","","","Epilatam XR Tablet 500mg","647805360"
"202200470","라베모어정20/500밀리그램","19570014","환인제약(주)","황갈색의 달걀형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-M7iZWRW4","WI","R2","타원형","갈색","","","","16.4","8.4","6.4","2022-03-23","02320","전문의약품","2022-01-27","010201","","","","","Rabemore Tab. 20/500mg","657203900"
"202200754","엡클루사정","20161508","길리어드사이언스코리아(유)","한 면에 “GSI”, 다른 한 면에 “7916”이 새겨진 분홍색의 마름모형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBwt","GSI","7916","마름모형","분홍","","","","20.8","10.6","6.8","2022-07-13","06290","전문의약품","2022-02-17","010201","","","","","Epclusa tablet","625900160"
"202201161","보세비정","20161508","길리어드사이언스코리아(유)","한 면에 “GSI”, 다른 한 면에 “3”이 음각된 베이지색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O87NhauBx9","GSI","마크","타원형","분홍","","","","20.4","10.3","7.5","2022-07-13","06290","전문의약품","2022-03-23","010201","","","","","Vosevi tablet","625900170"
"202201238","테네글립엠서방정10/750밀리그램","19550012","(주)마더스제약","노란색의 달걀형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8A8","MTS","175","타원형","주황","","","","19.1","9.9","8.2","2022-07-19","03960","전문의약품","2022-03-29","010502","","","","","Teneglip M SR Tab.10/750mg","622804740"
"202202216","에이테넬엠서방정20/1000밀리그램","19580004","안국약품(주)","분홍색의 달걀형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O9V3DqJYFR","마크","T210","타원형","분홍","","","","20.6","10.8","8.7","2022-07-27","03960","전문의약품","2022-05-23","010502","AG,ΛG","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800029","","Atenel-M SR Tab. 20/1000mg","650205880"
"202200546","에이테넬정20밀리그램(테네리글립틴염산염수화물)","19580004","안국약품(주)","분홍색 원형의 필름 코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O9V3DqJYGI","마크","T20","원형","분홍","","","","7.2","7.2","2.8","2022-07-27","03960","전문의약품","2022-01-25","010201","AG,ΛG","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800029","","Atenel Tab. 20mg","650205850"
"202201536","투비원정","20130095","메딕스제약(주)","갈색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAUr","TwoB","","장방형","갈색","","","","19.6","10.2","8.0","2022-05-13","03190","일반의약품","2022-04-12","010201","","","","","TwoBOne Tab.",""
"202200614","라베프탑정20/800밀리그램","19690009","한림제약(주)","흰색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTU01X","R20","HL","타원형","하양","","","","15.5","7.7","6.6","2022-06-03","02320","전문의약품","2022-02-08","010201","","","","","RabepTop Tab. 20/800mg","645306710"
"202201153","나노파모정10밀리그램(파모티딘)","19670004","초당약품공업(주)","연녹색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0N9b1bblV","10","CD","원형","연두","","","","7.2","7.2","3.1","2022-04-08","02320","일반의약품","2022-03-23","010201","","","","","NanofamoTab.10mg",""
"202200600","피타로우정4밀리그램(피타바스타틴칼슘)","19650001","(주)종근당","담황색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0N9b1bbm3","PITA","분할선","원형","주황","","","-","8.2","8.2","4.3","2022-04-08","02180","전문의약품","2022-02-08","010201","","","","","PITALOU 4mg (pitavastatin calcium)","643308880"
"202200398","칸타벨에이정8/5/10밀리그램","19650001","(주)종근당","흰색의 달걀형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0N9b1bbmL","CKD","C분할선1","타원형","하양","","","-","11.9","6.7","4.9","2022-04-08","02190","전문의약품","2022-01-24","010201","","","","","CANTABELL A tab. 8/5/10mg","643308890"
"202200631","센타민프로정","19620003","(유)한풍제약","적갈색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FjtD","CEN","","타원형","갈색","","","","17.3","10.3","6.1","2022-04-11","03190","일반의약품","2022-02-09","010201","","","","","Centamin Pro Tab.",""
"202200972","바이캅정(탄산수소나트륨)","20209781","주식회사 노바엠헬스케어","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjx-","NVM","","원형","하양","","","","10.2","10.2","4.9","2022-04-11","02340","일반의약품","2022-03-07","010201","","","","","Bicarb Tab.",""
"202202007","락스타더블캡슐(락토바실루스카제이변종람노수스의동결건조배양물)","19650002","코오롱제약(주)","크림색가루가 들어있는 상하 흰색의 불투명 경질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTU043","KL LASR2","","장방형","하양","하양","","","18.5","6.3","6.7","2022-06-03","02370","일반의약품","2022-05-13","020101","","","","","Lockstar double cap.",""
"202200834","마그포스맥스연질캡슐","19650002","코오롱제약(주)","노랑 내지 겨자색의 점조성 내용물을 함유한 적갈색의 장방형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O5i42zbIii","MGFM","","타원형","갈색","","","","24.3","9.0","9.0","2022-06-14","03190","일반의약품","2022-02-23","020201","","","","","Magforce Max Soft Capsule",""
"202200724","마이비젯정","20209781","주식회사 노바엠헬스케어","연한 분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O5i42zbIjG","마크","","타원형","분홍","","","","17.0","9.8","6.0","2022-06-14","03190","일반의약품","2022-02-16","010201","","","","","My B-Zet Tab.",""
"202201516","브로멜라장용정(브로멜라인)","20070064","(주)아이월드제약","분홍색의 원형 장용필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAEhg","WB","","원형","분홍","","","","9.9","9.9","5.8","2022-08-10","03950","일반의약품","2022-04-11","010201","","","","","Bromela Enteric Coated Tab.","669605600"
"202202634","락토더블캡슐(락토바실루스카제이변종람노수스의동결건조배양물)","2021003442","건일바이오팜주식회사","크림색가루가 들어있는 상하 흰색의 불투명 경질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAEj4","2K LAC","","장방형","하양","하양","","","19.0","6.2","6.7","2022-08-09","02370","일반의약품","2022-06-24","020101","","","","","Lactodouble Cap.",""
"202202359","건폴렉스캡슐2밀리그램(폴마콕시브)","2021003442","건일바이오팜주식회사","흰색에서 연한 노란색 가루가 든 상하부 흰색의 경질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAEjM","2K POL","","장방형","하양","하양","","","18.9","6.3","6.7","2022-08-09","01140","전문의약품","2022-06-07","020101","","","","","kuhpolex Cap. 2mg","073001310"
"202202399","파모팡오디정10밀리그램(파모티딘)","20050016","(주)한국팜비오","흰색의 원형 구강붕해정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAEn_","PB","10","원형","하양","","","","6.6","6.6","2.6","2022-08-09","02320","전문의약품","2022-06-09","010901","","","","","Famofang OD Tab. 10mg","659901790"
"202202755","리프리스정(울리프리스탈아세테이트)","20182522","주식회사 더유제약","흰색 내지 회백색의 원형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OBVa0o7c24","마크U","","원형","하양","","","","9.1","9.1","5.1","2022-08-22","02540","전문의약품","2022-06-29","010101","","","","","lipris tab",""
"202202360","페콕시브캡슐2밀리그램(폴마콕시브)","19600002","(주)일화","흰색에서 연한 노란색 가루가 든 상하부 흰색의 경질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OBVa0o7bwU","페콕시브 2mg","","장방형","하양","하양","","","18.6","6.3","6.7","2022-08-24","01140","전문의약품","2022-06-07","020101","","","","","Fecoxibe Cap. 2mg","640904280"
"202202358","폴비트캡슐2밀리그램(폴마콕시브)","19580012","하나제약(주)","흰색에서 연한 노란색 가루가 든 상하부 흰색의 경질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OBVa0o7bve","폴비트 2mg","","장방형","하양","하양","","","19.0","6.4","6.8","2022-08-25","01140","전문의약품","2022-06-07","020101","","","","","Polbit Cap. 2mg","657807710"
"202202479","이프리시정(울리프리스탈아세테이트)","19920004","광동제약(주)","흰색 내지 회백색의 원형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OBVa0o7bxc","IFKD","","원형","하양","","","","9.1","9.1","5.0","2022-08-25","02540","전문의약품","2022-06-13","010101","","","","","IFRISI Tablet",""
"202200149","락토프린정","20209781","주식회사 노바엠헬스케어","노란색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NzPkSccjSb","NVM","마크","원형","노랑","","","","10.2","10.2","4.5","2022-03-04","02370","일반의약품","2022-01-10","010201","","","","","Lacto Prin Tab.",""
"202200514","라베듀오정20/800밀리그램","19910001","한국유나이티드제약(주)","흰색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NzPkSccjVJ","R20","UT","타원형","하양","","","","15.4","7.7","6.6","2022-03-04","02320","전문의약품","2022-01-28","010201","","","","","RABEDUO Tab","644309680"
"202200365","빌가드정50밀리그램(빌다글립틴)","19560011","삼진제약(주)","흰색 내지 밝은 노란빛을 띄는 원형정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02k1I","SJ","VG","원형","하양","","","","6.5","6.5","3.0","2022-04-22","03960","전문의약품","2022-01-20","010101","","","","","Vilguard Tab. 50 mg","647805350"
"202200347","가블리정(빌다글립틴)","19620001","신풍제약(주)","흰색 내지 밝은 노란빛을 띄는 원형정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02k1a","마크","VG","원형","하양","","","","6.6","6.6","3.1","2022-04-22","03960","전문의약품","2022-01-19","010101","SP,5P,dS,d5","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900160","","Gavely tablet","648507970"
"202200838","종근당비타민씨골드정1000밀리그램(아스코르브산97%과립)","19650001","(주)종근당","흰색의 장방형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1hVd7OtaS","CKD","V분할선C","장방형","하양","","","-","18.2","8.6","7.0","2022-04-27","03140","일반의약품","2022-02-23","010101","","","","","Chong Kun Dang Vitamin C Gold tab. 1000mg",""
"202200467","라베뉴정20/500밀리그램","19620008","영진약품(주)","황갈색의 달걀형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9pp","RN","20","타원형","갈색","","","","16.3","8.4","6.4","2022-03-18","02320","전문의약품","2022-01-27","010201","","","","","Rabenew Tabs 20/500mg","642405000"
"202200981","리스카펜정","20150845","(주)시어스제약","연노란색의 장방형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcLq","LEE","분할선","장방형","노랑","","","-","10.6","5.0","4.1","2022-06-10","01140","일반의약품","2022-03-08","010101","","","","","Liscapen Tab.",""
"202201970","밀타정45밀리그램(미르타자핀)","19690005","명인제약(주)","노란색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUcQK","MZ","M분할선I","타원형","노랑","","","-","13.7","8.0","5.2","2022-06-10","01170","전문의약품","2022-05-11","010201","","","","","Mirta Tab. 45mg","651905190"
"202201693","치지렌정600밀리그램(디오스민)","19650002","코오롱제약(주)","분홍 또는 연분홍의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6liAhLUsK","KLD","","원형","분홍","","","","13.3","13.3","7.7","2022-06-20","02150","일반의약품","2022-04-25","010201","","","","","Chiziren 600mg tablet(Diosmin)",""
"202200700","루마크라스정120밀리그램(소토라십)","20153164","암젠코리아유한회사","노란색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAEWi","AMG","120","타원형","노랑","","","","16.2","7.2","5.8","2022-08-08","04210","전문,희귀","2022-02-14","010201","","","","","Lumakras tablet 120mg (Sotorasib)",""
"202201712","징크셀플러스캡슐","19570018","경남제약(주)","백색 내지 미백색의 분말이 든 상·하부 흰색의 불투명 경질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OANLAkAElH","ZI SE","","장방형","하양","하양","","","18.7","6.4","6.7","2022-08-08","03190","일반의약품","2022-04-27","020101","","","","","Zincsel plus Cap.",""
"202201469","테네론엠서방정10/500밀리그램","19950015","한국프라임제약(주)","주황색의 달걀형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8sDM","TN","150","타원형","분홍","","","","16.2","8.7","7.3","2022-08-25","03960","전문의약품","2022-04-06","010502","","","","","Teneron M SR Tab 10/500 mg","663608570"
"202201468","테네론엠서방정20/1000밀리그램","19950015","한국프라임제약(주)","분홍색의 달걀형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCxjzi8sDw","TN","210","타원형","분홍","","","","20.5","10.8","8.8","2022-08-25","03960","전문의약품","2022-04-06","010502","","","","","Teneron M SR Tab. 20/1000 mg","663608580"
"202201591","지노칼골드정","19550017","삼남제약(주)","초록색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6liAhLUu0","마크","D","장방형","연두","","","","12.2","6.2","4.8","2022-06-22","03210","일반의약품","2022-04-18","010201","","","","","Gynocal Gold Tab.","653702360"
"202200476","라비듀오정20/500밀리그램","19540001","동아에스티(주)","황갈색의 달걀형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9fE","RC","20","타원형","갈색","","","","16.4","8.4","6.4","2022-03-16","02320","전문의약품","2022-01-27","010201","","","","","Rabiduo tablet 20/500mg","642507570"
"202200474","라비에트듀오정20/500밀리그램","19540006","일동제약(주)","황갈색의 달걀형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9hU","ID r","20","타원형","갈색","","","","16.3","8.4","6.4","2022-03-16","02320","전문의약품","2022-01-27","010201","","","","","Rabietduo Tablets 20/500mg","642906640"
"202201173","울트라셋이알서방정","2022004120","(주)한국얀센","노란색의 장방형 필름코팅 서방정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8Da","T/A ER","","타원형","주황","","","","19.3","8.7","7.1","2022-07-21","01140","전문의약품","2022-03-24","010502","","","","","Ultracet ER Tablet","646902650"
"202201174","울트라셋이알세미서방정","2022004120","(주)한국얀센","노란색의 원형 필름코팅 서방정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8Ds","ULTERSM","","원형","주황","","","","9.2","9.2","6.9","2022-07-21","01140","전문의약품","2022-03-24","010502","","","","","Ultracet ER semi Tablet","646902660"
"202201142","울트라셋세미정","2022004120","(주)한국얀센","연한 노란색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O8hTAhK8E8","JANSSEN","S/M","타원형","노랑","","","","12.0","5.1","4.2","2022-07-21","01140","전문의약품","2022-03-22","010201","","","","","Ultracet semi Tablet","646902640"
"202201869","포머렐정0.075밀리그램(데소게스트렐)","19580003","알보젠코리아(주)","흰색 또는 미백색의 원형 필름코팅 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O9V3DqJYMG","","","원형","하양","","","","5.6","5.6","3.2","2022-07-28","02540","일반의약품","2022-05-09","010201","","","","","Formerelle tablet 0.075mg",""
"202202234","에스리시정","19920004","광동제약(주)","위약 정제 - 흰색 또는 미백색의 양면이 볼록한 원형의 필름코팅정활성 정제 - 분홍색의 양면이 볼록한 원형의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O9Etl97TPH","","","원형","하양","","","","6.1","6.1","3.0","2022-07-11","02540","전문의약품","2022-05-25","010201","","","","","Esleesi Tab.",""
"202202234","에스리시정","19920004","광동제약(주)","위약 정제 - 흰색 또는 미백색의 양면이 볼록한 원형의 필름코팅정활성 정제 - 분홍색의 양면이 볼록한 원형의 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O9Etl97TPZ","","","원형","분홍","","","","6.1","6.1","3.0","2022-07-11","02540","전문의약품","2022-05-25","010201","","","","","Esleesi Tab.",""
